temperature in Â°C,P anode in  bar,P cathode in bar,powerdensity in W/cm2,currentdensity in A/cm2
60.0,25.0,37.5,2.244516759664035,1.1770697018738892
60.0,25.0,37.5,2.610325314871456,1.3427078617284347
60.0,25.0,37.5,3.0186474812873816,1.521593299928418
60.0,25.0,37.5,3.4732764358809627,1.7140614791165631
60.0,25.0,37.5,3.9783161422064985,1.9204397725487938
60.0,25.0,37.5,4.538198031858668,2.1410480226211788
60.0,25.0,37.5,5.157697574949823,2.376199037928364
60.0,25.0,37.5,5.841950755680778,2.626199037928364
60.0,25.0,37.5,6.596470466396335,2.891348052635189
60.0,25.0,37.5,6.914205913665985,3.0
60.0,25.0,41.66666666666667,0.0,0.0
60.0,25.0,41.66666666666667,0.0030455947226216283,0.002
60.0,25.0,41.66666666666667,0.01189822831431379,0.007656854249492381
60.0,25.0,41.66666666666667,0.02843142868382875,0.018049159094905644
60.0,25.0,41.66666666666667,0.05423008637866393,0.03404915909490565
60.0,25.0,41.66666666666667,0.09074060364755858,0.056409838869903535
60.0,25.0,41.66666666666667,0.13934865157781295,0.08580371578330168
60.0,25.0,41.66666666666667,0.2014295143161543,0.12284423413820594
60.0,25.0,41.66666666666667,0.27838554978870705,0.168099068134145
60.0,25.0,41.66666666666667,0.3716766610134289,0.22209906813414496
60.0,25.0,41.66666666666667,0.4828465927915182,0.2853446213375126
60.0,25.0,41.66666666666667,0.6135465553701592,0.3583103667253314
60.0,25.0,41.66666666666667,0.7655570433993456,0.4414488054886375
60.0,25.0,41.66666666666667,0.9408083842536984,0.5351931386507013
60.0,25.0,41.66666666666667,1.1414003606717271,0.6399595454803717
60.0,25.0,41.66666666666667,1.369621139587265,0.7561490458665943
60.0,25.0,41.66666666666667,1.627965668305993,0.8841490458665943
60.0,25.0,41.66666666666667,1.9191536532654545,1.0243346371375948
60.0,25.0,41.66666666666667,2.2461472058530765,1.1770697018738892
60.0,25.0,41.66666666666667,2.612168218579346,1.3427078617284347
60.0,25.0,41.66666666666667,3.020715519977537,1.521593299928418
60.0,25.0,41.66666666666667,3.4755818458599586,1.7140614791165631
60.0,25.0,41.66666666666667,3.980870656683208,1.9204397725487938
60.0,25.0,41.66666666666667,4.54101282489663,2.1410480226211788
60.0,25.0,41.66666666666667,5.1607832116894095,2.376199037928364
60.0,25.0,41.66666666666667,5.845317149116839,2.626199037928364
60.0,25.0,41.66666666666667,6.600126840900072,2.891348052635189
60.0,25.0,41.66666666666667,6.917978872905143,3.0
60.0,25.0,45.83333333333334,0.0,0.0
60.0,25.0,45.83333333333334,0.003048281229861536,0.002
60.0,25.0,45.83333333333334,0.01190851027413347,0.007656854249492381
60.0,25.0,45.83333333333334,0.02845565231175849,0.018049159094905644
60.0,25.0,45.83333333333334,0.054275744104331516,0.03404915909490565
60.0,25.0,45.83333333333334,0.09081615463428826,0.056409838869903535
60.0,25.0,45.83333333333334,0.1394633890706314,0.08580371578330168
60.0,25.0,45.83333333333334,0.2015934566425996,0.12284423413820594
60.0,25.0,45.83333333333334,0.27860934440418084,0.168099068134145
60.0,25.0,45.83333333333334,0.3719714960660479,0.22209906813414496
60.0,25.0,45.83333333333334,0.4832241131270401,0.2853446213375126
60.0,25.0,45.83333333333334,0.6140187812244663,0.3583103667253314
60.0,25.0,45.83333333333334,0.7661362908131741,0.4414488054886375
60.0,25.0,45.83333333333334,0.9415071867438712,0.5351931386507013
60.0,25.0,45.83333333333334,1.1422313920259657,0.6399595454803717
60.0,25.0,45.83333333333334,1.3705971378780928,0.7561490458665943
60.0,25.0,45.83333333333334,1.6290993613774734,0.8841490458665943
60.0,25.0,45.83333333333334,1.9204576860541889,1.0243346371375948
60.0,25.0,45.83333333333334,2.247634069974061,1.1770697018738892
60.0,25.0,45.83333333333334,2.6138501846455737,1.3427078617284347
60.0,25.0,45.83333333333334,3.0226045731351157,1.521593299928418
60.0,25.0,45.83333333333334,3.4776896250119598,1.7140614791165631
60.0,25.0,45.83333333333334,3.9832083978489794,1.9204397725487938
60.0,25.0,45.83333333333334,4.543591309111743,2.1410480226211788
60.0,25.0,45.83333333333334,5.163612717797856,2.376199037928364
60.0,25.0,45.83333333333334,5.848407411744037,2.626199037928364
60.0,25.0,45.83333333333334,6.603487013825571,2.891348052635189
60.0,25.0,45.83333333333334,6.92144772966771,3.0
60.0,25.0,50.0,0.0,0.0
60.0,25.0,50.0,0.003050737710310687,0.002
60.0,25.0,50.0,0.011917912107653745,0.007656854249492381
60.0,25.0,50.0,0.02847780348276143,0.018049159094905644
60.0,25.0,50.0,0.054317498656585805,0.03404915909490565
60.0,25.0,50.0,0.09088525405486206,0.056409838869903535
60.0,25.0,50.0,0.13956834288677486,0.08580371578330168
60.0,25.0,50.0,0.20174344501125088,0.12284423413820594
60.0,25.0,50.0,0.2788141329557903,0.168099068134145
60.0,25.0,50.0,0.3722413579031223,0.22209906813414496
60.0,25.0,50.0,0.4835697551051308,0.2853446213375126
60.0,25.0,50.0,0.6144512728484923,0.3583103667253314
60.0,25.0,50.0,0.7666669947948032,0.4414488054886375
60.0,25.0,50.0,0.9421476907170236,0.5351931386507013
60.0,25.0,50.0,1.1429934412182048,0.6399595454803717
60.0,25.0,50.0,1.3714925687430135,0.7561490458665943
60.0,25.0,50.0,1.6301400363385967,0.8841490458665943
60.0,25.0,50.0,1.921655429612416,1.0243346371375948
60.0,25.0,50.0,2.2490006064993757,1.1770697018738892
60.0,25.0,50.0,2.6153970782163114,1.3427078617284347
60.0,25.0,50.0,3.0243431698095398,1.521593299928418
60.0,25.0,50.0,3.4796309979203808,1.7140614791165631
60.0,25.0,50.0,3.9853632954831175,1.9204397725487938
60.0,25.0,50.0,4.5459701071636704,2.1410480226211788
60.0,25.0,50.0,5.166225374865848,2.376199037928364
60.0,25.0,50.0,5.851263429179088,2.626199037928364
60.0,25.0,50.0,6.6065953999421385,2.891348052635189
60.0,25.0,50.0,6.924657870135876,3.0
60.0,29.16666666666667,0.0,0.0,0.0
60.0,29.16666666666667,0.0,0.0029340125115110533,0.002
60.0,29.16666666666667,0.0,0.011472834511604402,0.007656854249492381
60.0,29.16666666666667,0.0,0.027436238642798025,0.018049159094905644
60.0,29.16666666666667,0.0,0.052373863633346535,0.03404915909490565
60.0,29.16666666666667,0.0,0.08771186105710246,0.056409838869903535
60.0,29.16666666666667,0.0,0.13482861041160835,0.08580371578330168
60.0,29.16666666666667,0.0,0.1951028776723071,0.12284423413820594
60.0,29.16666666666667,0.0,0.2699488172295809,0.168099068134145
60.0,29.16666666666667,0.0,0.3608439792185879,0.22209906813414496
60.0,29.16666666666667,0.0,0.4693534262900973,0.2853446213375126
60.0,29.16666666666667,0.0,0.5971516263258135,0.3583103667253314
60.0,29.16666666666667,0.0,0.7460430171624929,0.4414488054886375
60.0,29.16666666666667,0.0,0.9179817154592356,0.5351931386507013
60.0,29.16666666666667,0.0,1.1150906173267867,0.6399595454803717
60.0,29.16666666666667,0.0,1.3396800266873992,0.7561490458665943
60.0,29.16666666666667,0.0,1.5942658949549888,0.8841490458665943
60.0,29.16666666666667,0.0,1.8815877315286864,1.0243346371375948
60.0,29.16666666666667,0.0,2.204626232666905,1.1770697018738892
60.0,29.16666666666667,0.0,2.5666206691095637,1.3427078617284347
60.0,29.16666666666667,0.0,2.9710860673371355,1.521593299928418
60.0,29.16666666666667,0.0,3.42183021458544,1.7140614791165631
60.0,29.16666666666667,0.0,3.9229705134321113,1.9204397725487938
60.0,29.16666666666667,0.0,4.478950707923486,2.1410480226211788
60.0,29.16666666666667,0.0,5.094557499839767,2.376199037928364
60.0,29.16666666666667,0.0,5.774937070797964,2.626199037928364
60.0,29.16666666666667,0.0,6.525611523435082,2.891348052635189
60.0,29.16666666666667,0.0,6.841842136443572,3.0
60.0,29.16666666666667,4.166666666666667,0.0,0.0
60.0,29.16666666666667,4.166666666666667,0.002986178249353139,0.002
60.0,29.16666666666667,4.166666666666667,0.011671016384470271,0.007656854249492381
60.0,29.16666666666667,4.166666666666667,0.027896951981187773,0.018049159094905644
60.0,29.16666666666667,4.166666666666667,0.05322504244284379,0.03404915909490565
60.0,29.16666666666667,4.166666666666667,0.08908292982531353,0.056409838869903535
60.0,29.16666666666667,4.166666666666667,0.13684179618460088,0.08580371578330168
60.0,29.16666666666667,4.166666666666667,0.19786635195310065,0.12284423413820594
60.0,29.16666666666667,4.166666666666667,0.2735520952131533,0.168099068134145
60.0,29.16666666666667,4.166666666666667,0.3653556152542847,0.22209906813414496
60.0,29.16666666666667,4.166666666666667,0.4748206994066249,0.2853446213375126
60.0,29.16666666666667,4.166666666666667,0.6036017206485557,0.3583103667253314
60.0,29.16666666666667,4.166666666666667,0.7534851685415936,0.4414488054886375
60.0,29.16666666666667,4.166666666666667,0.9264098631543172,0.5351931386507013
60.0,29.16666666666667,4.166666666666667,1.1244862092793662,0.6399595454803717
60.0,29.16666666666667,4.166666666666667,1.3500147384414007,0.7561490458665943
60.0,29.16666666666667,4.166666666666667,1.605504116036612,0.8841490458665943
60.0,29.16666666666667,4.166666666666667,1.8936887436201657,1.0243346371375948
60.0,29.16666666666667,4.166666666666667,2.2175460529277404,1.1770697018738892
60.0,29.16666666666667,4.166666666666667,2.5803135637702947,1.3427078617284347
60.0,29.16666666666667,4.166666666666667,2.9855057596751333,1.521593299928418
60.0,29.16666666666667,4.166666666666667,3.4369308213722114,1.7140614791165631
60.0,29.16666666666667,4.166666666666667,3.9387072478447314,1.9204397725487938
60.0,29.16666666666667,4.166666666666667,4.495280386900408,2.1410480226211788
60.0,29.16666666666667,4.166666666666667,5.1114388914833615,2.376199037928364
60.0,29.16666666666667,4.166666666666667,5.792331113766624,2.626199037928364
60.0,29.16666666666667,4.166666666666667,6.54348144606226,2.891348052635189
60.0,29.16666666666667,4.166666666666667,6.859889902153852,3.0
60.0,29.16666666666667,8.333333333333334,0.0,0.0
60.0,29.16666666666667,8.333333333333334,0.003003644751397506,0.002
60.0,29.16666666666667,8.333333333333334,0.011737749200844394,0.007656854249492381
60.0,29.16666666666667,8.333333333333334,0.028053671018174492,0.018049159094905644
60.0,29.16666666666667,8.333333333333334,0.05351899885488521,0.03404915909490565
60.0,29.16666666666667,8.333333333333334,0.08956607663198259,0.056409838869903535
60.0,29.16666666666667,8.333333333333334,0.1375691336431181,0.08580371578330168
60.0,29.16666666666667,8.333333333333334,0.19889434509955164,0.12284423413820594
60.0,29.16666666666667,8.333333333333334,0.2749371514415923,0.168099068134145
60.0,29.16666666666667,8.333333333333334,0.3671526470758842,0.22209906813414496
60.0,29.16666666666667,8.333333333333334,0.4770818122658032,0.2853446213375126
60.0,29.16666666666667,8.333333333333334,0.6063750676773458,0.3583103667253314
60.0,29.16666666666667,8.333333333333334,0.7568140079271629,0.4414488054886375
60.0,29.16666666666667,8.333333333333334,0.930331842440847,0.5351931386507013
60.0,29.16666666666667,8.333333333333334,1.1290328870178632,0.6399595454803717
60.0,29.16666666666667,8.333333333333334,1.3552113393958054,0.7561490458665943
60.0,29.16666666666667,8.333333333333334,1.6113695034594575,0.8841490458665943
60.0,29.16666666666667,8.333333333333334,1.900235582162893,1.0243346371375948
60.0,29.16666666666667,8.333333333333334,2.2247811291737585,1.1770697018738892
60.0,29.16666666666667,8.333333333333334,2.5882382282391125,1.3427078617284347
60.0,29.16666666666667,8.333333333333334,2.9941164540790526,1.521593299928418
60.0,29.16666666666667,8.333333333333334,3.4462196572795505,1.7140614791165631
60.0,29.16666666666667,8.333333333333334,3.948662606969617,1.9204397725487938
60.0,29.16666666666667,8.333333333333334,4.505887518268033,2.1410480226211788
60.0,29.16666666666667,8.333333333333334,5.122680486080866,2.376199037928364
60.0,29.16666666666667,8.333333333333334,5.804187842496898,2.626199037928364
60.0,29.16666666666667,8.333333333333334,6.555932451538558,2.891348052635189
60.0,29.16666666666667,8.333333333333334,6.872568987252742,3.0
60.0,29.16666666666667,12.5,0.0,0.0
60.0,29.16666666666667,12.5,0.003014426090999852,0.002
60.0,29.16666666666667,12.5,0.011778973734468479,0.007656854249492381
60.0,29.16666666666667,12.5,0.028150627516268012,0.018049159094905644
60.0,29.16666666666667,12.5,0.053701268202830256,0.03404915909490565
60.0,29.16666666666667,12.5,0.08986658532396681,0.056409838869903535
60.0,29.16666666666667,12.5,0.13802334383047185,0.08580371578330168
60.0,29.16666666666667,12.5,0.19953949937407808,0.12284423413820594
60.0,29.16666666666667,12.5,0.2758115437376133,0.168099068134145
60.0,29.16666666666667,12.5,0.3682949136483089,0.22209906813414496
60.0,29.16666666666667,12.5,0.4785302478419342,0.2853446213375126
60.0,29.16666666666667,12.5,0.6081669775004694,0.3583103667253314
60.0,29.16666666666667,12.5,0.7589851087501968,0.4414488054886375
60.0,29.16666666666667,12.5,0.9329157256287152,0.5351931386507013
60.0,29.16666666666667,12.5,1.1320605554016885,0.6399595454803717
60.0,29.16666666666667,12.5,1.3587108268719534,0.7561490458665943
60.0,29.16666666666667,12.5,1.6153655829726283,0.8841490458665943
60.0,29.16666666666667,12.5,1.9047495640527103,1.0243346371375948
60.0,29.16666666666667,12.5,2.2298307482532134,1.1770697018738892
60.0,29.16666666666667,12.5,2.593837614703192,1.3427078617284347
60.0,29.16666666666667,12.5,3.0002761806281124,1.521593299928418
60.0,29.16666666666667,12.5,3.452946852815217,1.7140614791165631
60.0,29.16666666666667,12.5,3.955961125929985,1.9204397725487938
60.0,29.16666666666667,12.5,4.513758154091639,2.1410480226211788
60.0,29.16666666666667,12.5,5.1311212173483804,2.376199037928364
60.0,29.16666666666667,12.5,5.813194100883108,2.626199037928364
60.0,29.16666666666667,12.5,6.565497401684749,2.891348052635189
60.0,29.16666666666667,12.5,6.882351658528344,3.0
60.0,29.16666666666667,16.666666666666668,0.0,0.0
60.0,29.16666666666667,16.666666666666668,0.003022245711230134,0.002
60.0,29.16666666666667,16.666666666666668,0.011808883870912723,0.007656854249492381
60.0,29.16666666666667,16.666666666666668,0.028221017965452126,0.018049159094905644
60.0,29.16666666666667,16.666666666666668,0.05383372382975792,0.03404915909490565
60.0,29.16666666666667,16.666666666666668,0.09008525893453803,0.056409838869903535
60.0,29.16666666666667,16.666666666666668,0.1383544401933885,0.08580371578330168
60.0,29.16666666666667,16.666666666666668,0.2000108070163618,0.12284423413820594
60.0,29.16666666666667,16.666666666666668,0.2764519888368233,0.168099068134145
60.0,29.16666666666667,16.666666666666668,0.3691341261209777,0.22209906813414496
60.0,29.16666666666667,16.666666666666668,0.4795981376030498,0.2853446213375126
60.0,29.16666666666667,16.666666666666668,0.6094933231900613,0.3583103667253314
60.0,29.16666666666667,16.666666666666668,0.7605991636216077,0.4414488054886375
60.0,29.16666666666667,16.666666666666668,0.9348458464750584,0.5351931386507013
60.0,29.16666666666667,16.666666666666668,1.1343338607163576,0.6399595454803717
60.0,29.16666666666667,16.666666666666668,1.3613528901099323,0.7561490458665943
60.0,29.16666666666667,16.666666666666668,1.6184001659609992,0.8841490458665943
60.0,29.16666666666667,16.666666666666668,1.9081983944298861,1.0243346371375948
60.0,29.16666666666667,16.666666666666668,2.233713343426647,1.1770697018738892
60.0,29.16666666666667,16.666666666666668,2.5981711533264047,1.3427078617284347
60.0,29.16666666666667,16.666666666666668,3.0050754211199897,1.521593299928418
60.0,29.16666666666667,16.666666666666668,3.4582240970716547,1.7140614791165631
60.0,29.16666666666667,16.666666666666668,3.9617262251837926,1.9204397725487938
60.0,29.16666666666667,16.666666666666668,4.520018552911921,2.1410480226211788
60.0,29.16666666666667,16.666666666666668,5.13788203106328,2.376199037928364
60.0,29.16666666666667,16.666666666666668,5.82045822126611,2.626199037928364
60.0,29.16666666666667,16.666666666666668,6.573265625552512,2.891348052635189
60.0,29.16666666666667,16.666666666666668,6.890318210680364,3.0
60.0,29.16666666666667,20.833333333333336,0.0,0.0
60.0,29.16666666666667,20.833333333333336,0.00302838499089587,0.002
60.0,29.16666666666667,20.833333333333336,0.011832371227524844,0.007656854249492381
60.0,29.16666666666667,20.833333333333336,0.028276312656011774,0.018049159094905644
60.0,29.16666666666667,20.833333333333336,0.053937829942956816,0.03404915909490565
60.0,29.16666666666667,20.833333333333336,0.09025725970282764,0.056409838869903535
60.0,29.16666666666667,20.833333333333336,0.13861512557242756,0.08580371578330168
60.0,29.16666666666667,20.833333333333336,0.2003823433999282,0.12284423413820594
60.0,29.16666666666667,20.833333333333336,0.27695760902297084,0.168099068134145
60.0,29.16666666666667,20.833333333333336,0.3697978297480149,0.22209906813414496
60.0,29.16666666666667,20.833333333333336,0.4804443982725061,0.2853446213375126
60.0,29.16666666666667,20.833333333333336,0.6105468018267225,0.3583103667253314
60.0,29.16666666666667,20.833333333333336,0.7618844295840795,0.4414488054886375
60.0,29.16666666666667,20.833333333333336,0.9363871090812104,0.5351931386507013
60.0,29.16666666666667,20.833333333333336,1.136154714453515,0.6399595454803717
60.0,29.16666666666667,20.833333333333336,1.3634760770042458,0.7561490458665943
60.0,29.16666666666667,20.833333333333336,1.6208473584750378,0.8841490458665943
60.0,29.16666666666667,20.833333333333336,1.9109900019102704,1.0243346371375948
60.0,29.16666666666667,20.833333333333336,2.236868344593357,1.1770697018738892
60.0,29.16666666666667,20.833333333333336,2.6017069566371,1.3427078617284347
60.0,29.16666666666667,20.833333333333336,3.0090077541086377,1.521593299928418
60.0,29.16666666666667,20.833333333333336,3.4625669249999174,1.7140614791165631
60.0,29.16666666666667,20.833333333333336,3.9664916986001137,1.9204397725487938
60.0,29.16666666666667,20.833333333333336,4.525216983024662,2.1410480226211788
60.0,29.16666666666667,20.833333333333336,5.143521891230268,2.376199037928364
60.0,29.16666666666667,20.833333333333336,5.826546172404582,2.626199037928364
60.0,29.16666666666667,20.833333333333336,6.579806562893062,2.891348052635189
60.0,29.16666666666667,20.833333333333336,6.897038525696117,3.0
60.0,29.16666666666667,25.0,0.0,0.0
60.0,29.16666666666667,25.0,0.0030334398945735448,0.002
60.0,29.16666666666667,25.0,0.011851712432818757,0.007656854249492381
60.0,29.16666666666667,25.0,0.028321856712779443,0.018049159094905644
60.0,29.16666666666667,25.0,0.054023608019307216,0.03404915909490565
60.0,29.16666666666667,25.0,0.09039904841807582,0.056409838869903535
60.0,29.16666666666667,25.0,0.13883015800793766,0.08580371578330168
60.0,29.16666666666667,25.0,0.20068905759355887,0.12284423413820594
60.0,29.16666666666667,25.0,0.2773754151714414,0.168099068134145
60.0,29.16666666666667,25.0,0.3703468871635244,0.22209906813414496
60.0,29.16666666666667,25.0,0.4811453979686795,0.2853446213375126
60.0,29.16666666666667,25.0,0.6114207532868731,0.3583103667253314
60.0,29.16666666666667,25.0,0.762952451867577,0.4414488054886375
60.0,29.16666666666667,25.0,0.9376702274148988,0.5351931386507013
60.0,29.16666666666667,25.0,1.137673664054978,0.6399595454803717
60.0,29.16666666666667,25.0,1.3652511162070382,0.7561490458665943
60.0,29.16666666666667,25.0,1.622898093339162,0.8841490458665943
60.0,29.16666666666667,25.0,1.91333522444819,1.0243346371375948
60.0,29.16666666666667,25.0,2.2395258865563505,1.1770697018738892
60.0,29.16666666666667,25.0,2.604693560518145,1.3427078617284347
60.0,29.16666666666667,25.0,3.012338962653612,1.521593299928418
60.0,29.16666666666667,25.0,3.466256990104993,1.7140614791165631
60.0,29.16666666666667,25.0,3.97055351003472,1.9204397725487938
60.0,29.16666666666667,25.0,4.529662016979358,2.1410480226211788
60.0,29.16666666666667,25.0,5.148360178267737,2.376199037928364
60.0,29.16666666666667,25.0,5.831786284006803,2.626199037928364
60.0,29.16666666666667,25.0,6.5854556154620125,2.891348052635189
60.0,29.16666666666667,25.0,6.902850278025206,3.0
60.0,29.16666666666667,29.16666666666667,0.0,0.0
60.0,29.16666666666667,29.16666666666667,0.003037736590322993,0.002
60.0,29.16666666666667,29.16666666666667,0.011868153986472316,0.007656854249492381
60.0,29.16666666666667,29.16666666666667,0.028360578911097212,0.018049159094905644
60.0,29.16666666666667,29.16666666666667,0.054096555537642387,0.03404915909490565
60.0,29.16666666666667,29.16666666666667,0.09051966954664192,0.056409838869903535
60.0,29.16666666666667,29.16666666666667,0.1390131696192261,0.08580371578330168
60.0,29.16666666666667,29.16666666666667,0.2009502437628348,0.12284423413820594
60.0,29.16666666666667,29.16666666666667,0.2777314431074823,0.168099068134145
60.0,29.16666666666667,29.16666666666667,0.3708151323768608,0.22209906813414496
60.0,29.16666666666667,29.16666666666667,0.4817437746432036,0.2853446213375126
60.0,29.16666666666667,29.16666666666667,0.6121675480493179,0.3583103667253314
60.0,29.16666666666667,29.16666666666667,0.7638661604869611,0.4414488054886375
60.0,29.16666666666667,29.16666666666667,0.9387693948077512,0.5351931386507013
60.0,29.16666666666667,29.16666666666667,1.1389767285109509,0.6399595454803717
60.0,29.16666666666667,29.16666666666667,1.3667762590806305,0.7561490458665943
60.0,29.16666666666667,29.16666666666667,1.624663095631076,0.8841490458665943
60.0,29.16666666666667,29.16666666666667,1.9153573317577408,1.0243346371375948
60.0,29.16666666666667,29.16666666666667,2.2418216838475953,1.1770697018738892
60.0,29.16666666666667,29.16666666666667,2.607278858025463,1.3427078617284347
60.0,29.16666666666667,29.16666666666667,3.0152286940735205,1.521593299928418
60.0,29.16666666666667,29.16666666666667,3.4694651239953087,1.7140614791165631
60.0,29.16666666666667,29.16666666666667,3.974092975084472,1.9204397725487938
60.0,29.16666666666667,29.16666666666667,4.533544641537065,2.1410480226211788
60.0,29.16666666666667,29.16666666666667,5.152596644235089,2.376199037928364
60.0,29.16666666666667,29.16666666666667,5.836386094931201,2.626199037928364
60.0,29.16666666666667,29.16666666666667,6.5904270784051615,2.891348052635189
60.0,29.16666666666667,29.16666666666667,6.90797013330166,3.0
60.0,29.16666666666667,33.333333333333336,0.0,0.0
60.0,29.16666666666667,33.333333333333336,0.0030414731441889588,0.002
60.0,29.16666666666667,33.333333333333336,0.011882453038027116,0.007656854249492381
60.0,29.16666666666667,33.333333333333336,0.02839425915786972,0.018049159094905644
60.0,29.16666666666667,33.333333333333336,0.054160016105260035,0.03404915909490565
60.0,29.16666666666667,33.333333333333336,0.09062463000668254,0.056409838869903535
60.0,29.16666666666667,33.333333333333336,0.13917247246992634,0.08580371578330168
60.0,29.16666666666667,33.333333333333336,0.20117768738891584,0.12284423413820594
60.0,29.16666666666667,33.333333333333336,0.27804163079207994,0.168099068134145
60.0,29.16666666666667,33.333333333333336,0.37122333008399,0.22209906813414496
60.0,29.16666666666667,33.333333333333336,0.4822657737604026,0.2853446213375126
60.0,29.16666666666667,33.333333333333336,0.612819531185803,0.3583103667253314
60.0,29.16666666666667,33.333333333333336,0.7646645695644354,0.4414488054886375
60.0,29.16666666666667,33.333333333333336,0.939730801406381,0.5351931386507013
60.0,29.16666666666667,33.333333333333336,1.1401177069075463,0.6399595454803717
60.0,29.16666666666667,33.333333333333336,1.3681132627248846,0.7561490458665943
60.0,29.16666666666667,33.333333333333336,1.6262123379956552,0.8841490458665943
60.0,29.16666666666667,33.333333333333336,1.9171346725968916,1.0243346371375948
60.0,29.16666666666667,33.333333333333336,2.2438425219248828,1.1770697018738892
60.0,29.16666666666667,33.333333333333336,2.609558031337485,1.3427078617284347
60.0,29.16666666666667,33.333333333333336,3.0177803885138057,1.521593299928418
60.0,29.16666666666667,33.333333333333336,3.4723027912808444,1.7140614791165631
60.0,29.16666666666667,33.333333333333336,3.9772292606155153,1.9204397725487938
60.0,29.16666666666667,33.333333333333336,4.5369913226880865,2.1410480226211788
60.0,29.16666666666667,33.333333333333336,5.156364579389241,2.376199037928364
60.0,29.16666666666667,33.333333333333336,5.840485183380785,2.626199037928364
60.0,29.16666666666667,33.333333333333336,6.594866231053494,2.891348052635189
60.0,29.16666666666667,33.333333333333336,6.9125454462175275,3.0
60.0,29.16666666666667,37.5,0.0,0.0
60.0,29.16666666666667,37.5,0.0030447789018079,0.002
60.0,29.16666666666667,37.5,0.011895104138302215,0.007656854249492381
60.0,29.16666666666667,37.5,0.028424060472855162,0.018049159094905644
60.0,29.16666666666667,37.5,0.0542161757298542,0.03404915909490565
60.0,29.16666666666667,37.5,0.0907175329999189,0.056409838869903535
60.0,29.16666666666667,37.5,0.1393135108144992,0.08580371578330168
60.0,29.16666666666667,37.5,0.2013791177734106,0.12284423413820594
60.0,29.16666666666667,37.5,0.2783164473227029,0.168099068134145
60.0,29.16666666666667,37.5,0.3715851453250474,0.22209906813414496
60.0,29.16666666666667,37.5,0.4827287045472975,0.2853446213375126
60.0,29.16666666666667,37.5,0.613398087318078,0.3583103667253314
60.0,29.16666666666667,37.5,0.7653735444801208,0.4414488054886375
60.0,29.16666666666667,37.5,0.9405851645712356,0.5351931386507013
60.0,29.16666666666667,37.5,1.141132498071159,0.6399595454803717
60.0,29.16666666666667,37.5,1.3693034884758877,0.7561490458665943
60.0,29.16666666666667,37.5,1.6275928712320364,0.8841490458665943
60.0,29.16666666666667,37.5,1.918720155638805,1.0243346371375948
60.0,29.16666666666667,37.5,2.2456472740516507,1.1770697018738892
60.0,29.16666666666667,37.5,2.611595961538129,1.3427078617284347
60.0,29.16666666666667,37.5,3.020064914209424,1.521593299928418
60.0,29.16666666666667,37.5,3.4748467637142335,1.7140614791165631
60.0,29.16666666666667,37.5,3.980044897514805,1.9204397725487938
60.0,29.16666666666667,37.5,4.540090148702623,2.1410480226211788
60.0,29.16666666666667,37.5,5.1597573746733385,2.376199037928364
60.0,29.16666666666667,37.5,5.8441819405696265,2.626199037928364
60.0,29.16666666666667,37.5,6.598876120740651,2.891348052635189
60.0,29.16666666666667,37.5,6.916680995500787,3.0
60.0,29.16666666666667,41.66666666666667,0.0,0.0
60.0,29.16666666666667,41.66666666666667,0.003047743008648339,0.002
60.0,29.16666666666667,41.66666666666667,0.011906448185603843,0.007656854249492381
60.0,29.16666666666667,41.66666666666667,0.02845078476101922,0.018049159094905644
60.0,29.16666666666667,41.66666666666667,0.05426654231925335,0.03404915909490565
60.0,29.16666666666667,41.66666666666667,0.09080086550872034,0.056409838869903535
60.0,29.16666666666667,41.66666666666667,0.1394400453154682,0.08580371578330168
60.0,29.16666666666667,41.66666666666667,0.2015598792657213,0.12284423413820594
60.0,29.16666666666667,41.66666666666667,0.2785631401353421,0.168099068134145
60.0,29.16666666666667,41.66666666666667,0.3719100514313439,0.22209906813414496
60.0,29.16666666666667,41.66666666666667,0.4831445864821341,0.2853446213375126
60.0,29.16666666666667,41.66666666666667,0.6139180938656265,0.3583103667253314
60.0,29.16666666666667,41.66666666666667,0.7660111181786559,0.4414488054886375
60.0,29.16666666666667,41.66666666666667,0.9413539506402774,0.5351931386507013
60.0,29.16666666666667,41.66666666666667,1.142046254737732,0.6399595454803717
60.0,29.16666666666667,41.66666666666667,1.3703759989295128,0.7561490458665943
60.0,29.16666666666667,41.66666666666667,1.6288378576096745,0.8841490458665943
60.0,29.16666666666667,41.66666666666667,1.9201511955529675,1.0243346371375948
60.0,29.16666666666667,41.66666666666667,2.2472777202406924,1.1770697018738892
60.0,29.16666666666667,41.66666666666667,2.613438865246019,1.3427078617284347
60.0,29.16666666666667,41.66666666666667,3.022132952899579,1.521593299928418
60.0,29.16666666666667,41.66666666666667,3.4771521736932303,1.7140614791165631
60.0,29.16666666666667,41.66666666666667,3.9825994119915142,1.9204397725487938
60.0,29.16666666666667,41.66666666666667,4.542904941740585,2.1410480226211788
60.0,29.16666666666667,41.66666666666667,5.162843011412925,2.376199037928364
60.0,29.16666666666667,41.66666666666667,5.847548334005685,2.626199037928364
60.0,29.16666666666667,41.66666666666667,6.602532495244388,2.891348052635189
60.0,29.16666666666667,41.66666666666667,6.920453954739945,3.0
60.0,29.16666666666667,45.83333333333334,0.0,0.0
60.0,29.16666666666667,45.83333333333334,0.0030504295158882452,0.002
60.0,29.16666666666667,45.83333333333334,0.011916730145423526,0.007656854249492381
